"REF_DATE","GEO","DGUID","Type of product","Type of storage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1970-08","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","0","","","","0"
"1970-08","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","0","","","","0"
"1970-08","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","0","","","","0"
"1970-08","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1970-08","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","0","","","","0"
"1970-08","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1970-08","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1970-08","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1970-08","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","0","","","","0"
"1970-08","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","0","","","","0"
"1970-08","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","0","","","","0"
"1970-08","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","0","","","","0"
"1970-08","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","0","","","","0"
"1970-08","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","0","","","","0"
"1970-08","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","0","","","","0"
"1970-08","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","0","","","","0"
"1970-09","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","0","","","","0"
"1970-09","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","0","","","","0"
"1970-09","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","0","","","","0"
"1970-09","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","0","","","","0"
"1970-09","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","0","","","","0"
"1970-09","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","0","","","","0"
"1970-09","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","0","","","","0"
"1970-09","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","0","","","","0"
"1970-09","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","0","","","","0"
"1970-09","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","0","","","","0"
"1970-09","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","0","","","","0"
"1970-09","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","0","","","","0"
"1970-09","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","0","","","","0"
"1970-09","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","0","","","","0"
"1970-09","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","0","","","","0"
"1970-09","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","0","","","","0"
"1970-09","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","0","","","","0"
"1970-09","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","0","","","","0"
"1970-09","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","0","","","","0"
"1970-09","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1970-09","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","0","","","","0"
"1970-09","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1970-09","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1970-09","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1970-09","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","0","","","","0"
"1970-09","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","0","","","","0"
"1970-09","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","0","","","","0"
"1970-09","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","0","","","","0"
"1970-09","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","0","","","","0"
"1970-09","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","0","","","","0"
"1970-09","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","0","","","","0"
"1970-09","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","0","","","","0"
"1970-10","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","0","","","","0"
"1970-10","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","0","","","","0"
"1970-10","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","0","","","","0"
"1970-10","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","0","","","","0"
"1970-10","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","0","","","","0"
"1970-10","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","0","","","","0"
"1970-10","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","0","","","","0"
"1970-10","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","0","","","","0"
"1970-10","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","0","","","","0"
"1970-10","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","0","","","","0"
"1970-10","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","0","","","","0"
"1970-10","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","0","","","","0"
"1970-10","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","0","","","","0"
"1970-10","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","0","","","","0"
"1970-10","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","0","","","","0"
"1970-10","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","0","","","","0"
"1970-10","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","0","","","","0"
"1970-10","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","0","","","","0"
"1970-10","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","0","","","","0"
"1970-10","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1970-10","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","0","","","","0"
"1970-10","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1970-10","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1970-10","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1970-10","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","0","","","","0"
"1970-10","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","0","","","","0"
"1970-10","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","0","","","","0"
"1970-10","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","0","","","","0"
"1970-10","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","0","","","","0"
"1970-10","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","0","","","","0"
"1970-10","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","0","","","","0"
"1970-10","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","0","","","","0"
"1970-11","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","1548","","","","0"
"1970-11","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","62293","","","","0"
"1970-11","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","54691","","","","0"
"1970-11","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","5256","","","","0"
"1970-11","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","971","","","","0"
"1970-11","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","328","","","","0"
"1970-11","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","4246","","","","0"
"1970-11","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","1094","","","","0"
"1970-11","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","123","","","","0"
"1970-11","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","11159","","","","0"
"1970-11","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","12329","","","","0"
"1970-11","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","1305","","","","0"
"1970-11","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","194","","","","0"
"1970-11","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","46724","","","","0"
"1970-11","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","33617","","","","0"
"1970-11","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","298","","","","0"
"1970-11","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","0","","","","0"
"1970-11","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","137","","","","0"
"1970-11","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","174","","","","0"
"1970-11","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","65","","","","0"
"1970-11","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","11","","","","0"
"1970-11","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","115","","","","0"
"1970-11","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","44","","","","0"
"1970-11","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","48","","","","0"
"1970-11","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","212","","","","0"
"1970-11","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","791","","","","0"
"1970-11","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","2159","","","","0"
"1970-11","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","1338","","","","0"
"1970-11","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","36","","","","0"
"1970-11","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","3040","","","","0"
"1970-11","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","2122","","","","0"
"1970-11","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","1109","","","","0"
"1970-12","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","1394","","","","0"
"1970-12","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","49564","","","","0"
"1970-12","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","50085","","","","0"
"1970-12","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","5021","","","","0"
